RestaurantName,ItemType1,Item Category 1-7 ,ItemType2,ItemType3,Collection,Problem Restaurant
Corner Bakery Cafe,SPREADS & DRESSINGS,6,Whole,,3/3/2017,
Corner Bakery Cafe,SPREADS AND DRESSINGS,6,Half / Combo,,5/4/2016,
Corner Bakery Cafe,SPREADS AND DRESSINGS,6,Whole,,5/4/2016,
Corner Bakery Cafe,TRIO / TRIO SIDE SALADS,6,Salad Dressings,,4/4/2017,
Corner Bakery Cafe,TRIO / TRIO SIDE SALADS,6,Salad Dressings - Subtract to customize ,,3/3/2017,
Corner Bakery Cafe,TRIO SALADS & SIDE SALADS,6,Salad Dressings,,5/4/2016,
Cosi,New Grab & Go Items,1,,,5/17/2018,
Cosi,Salad & Dressing,1,,,4/4/2017,
Cosi,Salads & Dressings,1,,,2/17/2019,
Cosi,Soup,1,,,4/21/2016,
Cosi,Soups,1,,,4/18/2018,
Cosi,Bowls,2,,,5/4/2016,
Cosi,Chicken Parmesan,2,,,4/18/2018,
Cosi,Flatbread Pizza,2,,,4/4/2017,
Cosi,Sandwich & Melts,2,,,4/21/2016,
Cosi,Sandwiches & Melts,2,,,5/17/2018,
Cosi,"Bread, Bagels & Pastries",3,,,2/17/2019,
Cosi,"Bread, Squagel & Pastry",3,,,5/4/2016,
Cosi,"Bread, Squagels & Pastries",3,,,4/17/2019,
Cosi,Dessert,3,,,4/18/2018,
Cosi,,4,,,4/18/2018,
Cosi,Breakfast & Snack & Tofu,4,,,6/17/2017,
Cosi,"Breakfast, Snacks, & Tofu",4,,,10/26/2018,
Cosi,Cold Drinks,4,,,10/26/2018,
Cosi,Drinks - Cold & Blended,4,,,7/4/2016,
Cosi,Drinks - Hot,4,,,3/3/2017,
Cosi,Hot Drinks,4,,,2/17/2019,
Cosi,Optional Beverages,4,,,9/12/2016,
Cosi,"Oranqe Juice, Larqe",4,,,2/17/2018,
Cosi,Kids,5,,,9/12/2016,
Culver's,SALAD & SALAD DRESSINGS,1,,,4/18/2018,
Culver's,SIDES,1,,,12/8/2016,
Culver's,SOUPS,1,,,3/25/2016,
Culver's,SOUPS (CHOICES VARY BY RESTAURANT),1,,,5/17/2018,
Culver's,Salad & salad dressings,1,,,3/25/2016,
Culver's,BUTTERBURGERS,2,,,3/25/2016,
Culver's,DINNERS,2,,,10/17/2017,
Culver's,FRESH FRIED CHICKEN,2,,,9/12/2016,
Culver's,SANDWICHES & FAVORITES,2,,,5/18/2017,
Culver's,SNACKPAK,2,,,3/25/2016,
Culver's,butterburgers®,2,,,10/17/2017,
Culver's,BREADS,3,,,11/4/2016,
Culver's,CONCRETE MIXERS,3,,,11/4/2016,
Culver's,CONCRETE MIXERS®,3,,,5/17/2018,
Culver's,CONES & DISHES,3,,,4/4/2017,
Culver's,Cones & Dishes,3,,,5/17/2018,
Culver's,FROZEN CUSTARD SHOP TO-GO,3,,,3/25/2016,
Culver's,LEMON ICE,3,,,5/18/2017,
Culver's,LEMON ICE (WITHOUT FRUIT FLAVOR),3,,,6/18/2018,
Culver's,Lemon Ice,3,,,10/17/2017,
Culver's,SUNDAES,3,,,12/8/2016,
Culver's,DRINKS,4,,,11/4/2016,
Culver's,DRINKS ,4,,,10/26/2018,
Culver's,Drinks,4,,,3/25/2016,
Culver's,HANDCRAFTED BEVERAGES,4,,,4/4/2017,
Culver's,KIDS’ MEALS,5,,,6/17/2017,
Culver's,KIDS’ MEAL,5,,,6/17/2017,
Culver's,Kids Meals,5,,,4/18/2018,
Culver's,SCOOPIE KIDS’ MEALS,5,,,3/25/2016,
Culver's,CONDIMENTS,6,,,6/17/2017,
Culver's,Condiments,6,,,10/17/2017,
Culver's,TOPPINGS,6,,,3/25/2016,
Culver's,TOPPINGS ( 1 OUNCE PORTION ),6,,,4/18/2018,
Dairy Queen,DQ Bakes!® Snacks,1,,,10/17/2017,
Dairy Queen,DQ Bakes!® Snacks ,1,,,2/17/2018,
Dairy Queen,SIDE ITEMS,1,,,12/8/2016,
Dairy Queen,SNACK MELTS,1,,,5/4/2016,
Dairy Queen,Sides,1,,,10/17/2017,
Dairy Queen,Sides ,1,,,2/17/2018,
Dairy Queen,Snacks and Sides ,1,,,2/17/2019,
Dairy Queen,ARTISAN-STYLE SANDWICHES,2,,,11/4/2016,
Dairy Queen,Artisan-Style Sandwiches ,2,,,6/18/2018,
Dairy Queen,BASKETS (Basket nutrition does not include a drink),2,,,3/25/2016,
Dairy Queen,BREAKFAST,2,,,9/12/2016,
Dairy Queen,BURGERS (Weights are based on precooked measurements),2,,,3/25/2016,
Dairy Queen,Breakfast,2,,,10/17/2017,
Dairy Queen,Burgers,2,,,5/17/2018,
Dairy Queen,Burgers ,2,,,4/17/2019,
Dairy Queen,Burgers (precooked weight),2,,,10/17/2017,
Dairy Queen,DQ Bakes!® Sandwiches,2,,,10/17/2017,
Dairy Queen,DQ Bakes!® Sandwiches ,2,,,2/17/2018,
Dairy Queen,HOT DOGS,2,,,9/12/2016,
Dairy Queen,Hot Dogs,2,,,10/17/2017,
Dairy Queen,Hot Dogs ,2,,,2/17/2018,
Dairy Queen,BLIZZARD® TREATS,3,,,5/4/2016,
Dairy Queen,Blizzard® Treats,3,,,10/17/2017,
Dairy Queen,Blizzard® Treats ,3,,,4/17/2019,
Dairy Queen,CONES,3,,,1/4/2017,
Dairy Queen,Cones,3,,,10/17/2017,
Dairy Queen,Cones ,3,,,4/18/2018,
Dairy Queen,Cupcakes and DQ Treatzza Pizza ,3,,,10/26/2018,
Dairy Queen,Cupcakes and DQTreatzza Pizza,3,,,10/17/2017,
Dairy Queen,Curl on Top Treats ,3,,,2/17/2019,
Dairy Queen,DQ Bakes!® Hot Desserts,3,,,10/17/2017,
Dairy Queen,DQ Bakes!® Hot Desserts ,3,,,2/17/2018,
Dairy Queen,HOT DESSERTS A LA MODE,3,,,1/4/2017,
Dairy Queen,MOOLATTE® Frozen Blended Coffee,3,,,6/17/2017,
Dairy Queen,Misty® Slush,3,,,10/17/2017,
Dairy Queen,Misty® Slush ,3,,,10/26/2018,
Dairy Queen,MooLatte® Frozen Beverages,3,,,10/17/2017,
Dairy Queen,MooLatté® Frozen Beverages ,3,,,5/17/2018,
Dairy Queen,ROYAL TREATS®,3,,,1/4/2017,
Dairy Queen,Royal Treats®,3,,,10/17/2017,
Dairy Queen,Royal Treats® ,3,,,2/17/2018,
Dairy Queen,SHAKES AND MALTS,3,,,7/4/2016,
Dairy Queen,SUNDAES,3,,,12/8/2016,
Dairy Queen,Shakes,3,,,10/17/2017,
Dairy Queen,Shakes ,3,,,4/17/2019,
Dairy Queen,Sundaes,3,,,10/17/2017,
Dairy Queen,Sundaes ,3,,,4/17/2019,
Dairy Queen,Ultimate Frappe,3,,,10/17/2017,
Dairy Queen,Ultimate Frappe ,3,,,5/18/2019,
Dairy Queen,WAFFLE CONE BLIZZARD® TREATS (Add to any Blizzard Treat),3,,,7/4/2016,
Dairy Queen,WAFFLE CONES,3,,,11/4/2016,
Dairy Queen,ARCTIC RUSH® Frozen Beverages,4,,,7/4/2016,
Dairy Queen,"CHICKEN, FRESH CHOICE SALADS AND WRAPS",4,,,4/21/2016,
Dairy Queen,Chicken & Salads,4,,,10/17/2017,
Dairy Queen,Chicken & Salads ,4,,,2/17/2018,
Dairy Queen,DRINKS,4,,,3/25/2016,
Dairy Queen,FAVORITES,4,,,1/4/2017,
Dairy Queen,JULIUS® ORIGINALS,4,,,11/4/2016,
Dairy Queen,Julius® Originals,4,,,10/17/2017,
Dairy Queen,Julius® Originals ,4,,,2/17/2019,
Dairy Queen,LIGHT PREMIUM FRUIT SMOOTHIES,4,,,1/4/2017,
Dairy Queen,Light Smoothies,4,,,10/17/2017,
Dairy Queen,Light Smoothies ,4,,,4/17/2019,
Dairy Queen,Limited Time Offers,4,,,10/17/2017,
Dairy Queen,Limited Time Offers ,4,,,5/17/2018,
Dairy Queen,Local Favorites,4,,,10/17/2017,
Dairy Queen,Local Favorites ,4,,,5/17/2018,
Dairy Queen,PREMIUM FRUIT SMOOTHIES,4,,,3/3/2017,
Dairy Queen,Premium Fruit Smoothies,4,,,10/17/2017,
Dairy Queen,Premium Fruit Smoothies ,4,,,7/2/2019,
Dairy Queen,Supplemental Facts,4,,,2/17/2018,
Dairy Queen,Supplemental Facts ,4,,,2/17/2019,
Dairy Queen,KIDS’ MEAL,5,,,12/8/2016,
Dairy Queen,Kids' Meals,5,,,10/17/2017,
Dairy Queen,Kids' Meals ,5,,,5/18/2019,
Dairy Queen,ADD A BANANA,6,,,5/4/2016,
Dairy Queen,SALAD DRESSINGS AND CONDIMENTS,6,,,4/21/2016,
Dairy Queen,Salad Dressing ,6,,,4/17/2019,
Del Taco,HANDCRAFTED SALADS,1,,,3/25/2016,
Del Taco,SIDES,1,,,4/17/2019,
Del Taco,AMERICAN GRILL,2,,,5/4/2016,
Del Taco,AMERICAN GRILL ,2,,,3/3/2017,
Del Taco,BREAKFAST,2,,,1/4/2017,
Del Taco,BREAKFAST ,2,,,3/3/2017,
Del Taco,BURRITOS,2,,,4/17/2019,
Del Taco,Burritos,2,,,3/3/2017,
Del Taco,FRESCA BOWLS,2,,,2/17/2018,
Del Taco,Fresca Bowls,2,,,3/3/2017,
Del Taco,HANDCRAFTED ENSALADAS,2,,,5/18/2019,
Del Taco,PLATOS,2,,,5/18/2019,
Del Taco,QUESADILLAS  & NACHOS,2,,,9/12/2016,
Del Taco,QUESADILLAS & NACHOS,2,,,4/17/2019,
Del Taco,Quesodillas and Nachos,2,,,10/17/2017,
Del Taco,TACOS & TOSTADAS,2,,,10/17/2017,
Del Taco,Tacos & Tostadas,2,,,3/3/2017,
Del Taco,DESSERTS  & SHAKES,4,,,12/8/2016,
Del Taco,DESSERTS & SHAKES,4,,,4/17/2019,
Del Taco,Desserts & Shakes,4,,,10/17/2017,
Del Taco,DRINKS,4,,,10/17/2017,
Del Taco,Drinks,4,,,3/3/2017,
Del Taco,FOUNTAIN DRINKS,4,,,6/18/2018,
Denny's,Appetizers,1,,,4/4/2017,
Denny's,Breakfast Sides,1,,,11/4/2016,
Denny's,Dinner Sides,1,,,12/8/2016,
Denny's,"Soups, Salads & Sides",1,,,4/4/2017,
Denny's,Breakfast Favorites,2,,,5/18/2017,
Denny's,Build Your Own Burger,7,,,3/3/2017,
Denny's,Build Your Own Grand Slam®,7,,,3/25/2016,
Denny's,Burgers,2,,,9/12/2016,
Denny's,Buttermilk Pancakes,2,,,5/18/2017,
Denny's,Dinner,2,,,3/25/2016,
Denny's,Favorites,2,,,9/12/2016,
Denny's,Omelettes,2,,,1/4/2017,
Denny's,Sandwiches,2,,,5/4/2016,
Denny's,Sandwiches & Diner Melts,2,,,4/4/2017,
Denny's,Skillets,2,,,3/3/2017,
Denny's,Slams,2,,,4/4/2017,
Denny's,Desserts,3,,,5/4/2016,
Denny's,Desserts,3,Build Your Own Sundae,,12/8/2016,
Denny's,55+ Menu,4,,,5/18/2017,
Denny's,Beverages,4,,,3/25/2016,
Denny's,Drinks,4,,,4/4/2017,
Denny's,Smoothies,4,,,1/4/2017,
Denny's,Condiments,6,,,4/4/2017,
Dickey's Barbeque Pit,EXTRAS,1,,,4/17/2019,
Dickey's Barbeque Pit,SIDES,1,,,2/17/2018,
Dickey's Barbeque Pit,extras,1,,,1/4/2017,
Dickey's Barbeque Pit,sides,1,,,6/17/2017,
Dickey's Barbeque Pit,CLASSIC SANDWICHES,2,,,4/17/2019,
Dickey's Barbeque Pit,MEATS,2,,,4/17/2019,
Dickey's Barbeque Pit,Meats,2,,,3/3/2017,
Dickey's Barbeque Pit,SLIDERS,2,,,6/17/2017,
Dickey's Barbeque Pit,STACKS,2,,,2/17/2019,
Dickey's Barbeque Pit,TACOS,2,,,6/18/2018,
Dickey's Barbeque Pit,WESTERNERS,2,,,7/2/2019,
Dickey's Barbeque Pit,butcher tacos,2,,,4/4/2017,
Dickey's Barbeque Pit,classic sandwiches,2,,,1/4/2017,
Dickey's Barbeque Pit,meats,2,,,6/17/2017,
Dickey's Barbeque Pit,sliders,2,,,4/4/2017,
Dickey's Barbeque Pit,smoke stacks,2,,,12/8/2016,
Dickey's Barbeque Pit,stacks,2,,,10/17/2017,
Dickey's Barbeque Pit,tacos,2,,,5/18/2017,
Dickey's Barbeque Pit,westerners,2,,,5/18/2017,
Dickey's Barbeque Pitp,SIDES,1,,,3/25/2016,
Dickey's Barbeque Pitp,FAMILY PACKS,2,,,7/4/2016,
Dickey's Barbeque Pitp,PIT SMOKED MEATS,2,,,11/4/2016,
Dickey's Barbeque Pitp,PLATES,2,,,7/4/2016,
Dickey's Barbeque Pitp,SANDWICHES,2,,,5/4/2016,
Dickey's Barbeque Pitp,BAKERS & SALADS,4,,,4/21/2016,
Dickey's Barbeque Pitp,BIG YELLOW CUP DRINKS ,4,,,11/4/2016,
Dickey's Barbeque Pitp,DRINKS & DESSERTS,4,,,5/4/2016,
Dickey's Barbeque Pitp,KIDS’ MEALS,5,,,9/12/2016,
Dominos,Sides Amount for Entire Order,1,Chicken,,5/4/2016,
Dominos,Sides Amount for Entire Order,1,Domino's Salads 1 serving size,,5/4/2016,
Dominos,Sides Amount for Entire Order,1,Freshly Baked Bread,,5/4/2016,
Dominos,Sides Amount for Entire Order,1,Specialty Chicken,,5/4/2016,
Dominos,Sides Amount for Entire Order,1,Stuffed Cheesy Bread,,5/4/2016,
Dominos,Oven Baked Sandwiches:,2,,,5/4/2016,
Dominos,Oven Baked Sandwiches:,2,Italian Extras,,5/4/2016,
Dominos,Oven Baked Sandwiches:,2,Oven Baked Sandwiches,,5/4/2016,
Dominos,Penne Pasta Amount for Entire Order,2,,,5/4/2016,
Dominos,Sides Amount for Entire Order,6,,,5/4/2016,
Dominos,Sides Amount for Entire Order,6,Dipping Cups,,5/4/2016,
Dominos,Sides Amount for Entire Order,6,Salad Dressings 1 serving size,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Cheese for entire Brooklyn Style extra large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Cheese for entire hand tossed or Crunchy Thin crust extra large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Crust for entire extra large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Sauce for entire extra large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Toppings for a 1 topping extra large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Extra Large Pizza,7,Toppings for a 1 topping extra large pizza,Cheese,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Cheese for entire Brooklyn Style large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Cheese for entire hand tossed or Crunchy Thin crust large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Crust for entire large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Sauce for entire large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Toppings for a 1 topping large pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Large Pizza,7,Toppings for a 1 topping large pizza,Cheese,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Cheese for entire hand tossed or Crunchy Thin crust medium pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Cheese for entire handmade medium pan pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Crust for entire medium pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Sauce for entire medium pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Toppings for a 1 topping medium pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Medium Pizza,7,Toppings for a 1 topping medium pizza,Cheese,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Small Pizza,7,Cheese for entire hand tossed or Crunchy Thin crust small pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Small Pizza,7,Crust for entire small pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Small Pizza,7,Sauce for entire small pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Small Pizza,7,Toppings for a 1 topping small pizza,,5/4/2016,
Dominos,Build Your Own Pizza: Amount for Entire Small Pizza,7,Toppings for a 1 topping small pizza,Cheese,5/4/2016,
Dominos,Domino's American Legends® Amount for Entire Pizza (Hand Tossed Dough),7,,,5/4/2016,
Dominos,"Domino's Handmade Pan Pizza Amount for Entire 12"" Pizza",7,,,5/4/2016,
Dominos,"Domino's Handmade Pan Pizza Amount for Entire 12"" Pizza",7,Cheese (pizza with toppings),,5/4/2016,
Dominos,"Domino's Handmade Pan Pizza Amount for Entire 12"" Pizza",7,Cheese only,,5/4/2016,
Dominos,Feast Pizzas Amount for Entire Pizza (Hand Tossed Dough),7,,,5/4/2016,
Donato's Pizza,Boneless Wings (Does not include dipping cup),1,,,11/4/2016,
Donato's Pizza,SALADS,1,,,5/17/2018,
Donato's Pizza,SHAREABLES,1,,,10/17/2017,
Donato's Pizza,Salads with dressing,1,,,9/12/2016,
Donato's Pizza,"Shareables, Appetizers, and Sides",1,,,3/25/2016,
Donato's Pizza,Traditional Chicken Wings (Does not include dipping cup),1,,,12/8/2016,
Donato's Pizza,WINGS,1,,,7/2/2019,
Donato's Pizza,WINGS ( does not include dipping sauce),1,,,6/17/2017,
Donato's Pizza,WINGS (does not include dipping sauce),1,,,6/18/2018,
Donato's Pizza,WINGS ,1,,,4/17/2019,
Donato's Pizza,**Stromboli Signatures,2,,,4/4/2017,
Donato's Pizza,12 INCH,2,,,3/25/2016,
Donato's Pizza,"7"" Breakfast Pizzas",2,,,5/4/2016,
Donato's Pizza,Better For You Pizzas,2,,,4/21/2016,
Donato's Pizza,CALZONE,2,,,2/17/2019,
Donato's Pizza,CLASSIC PIZZAS,2,,,4/17/2019,
Donato's Pizza,OVEN BAKED SUBS,2,,,2/17/2019,
Donato's Pizza,SIGNATURE PIZZAS,2,,,4/17/2019,
Donato's Pizza,STROMBOLI,2,,,10/17/2017,
Donato's Pizza,Signature Subs on Wheat,2,,,5/4/2016,
Donato's Pizza,Signature Subs on White,2,,,7/4/2016,
Donato's Pizza,Stromboli Signatures,2,,,4/21/2016,
Donato's Pizza,DESSERTS,3,,,2/17/2018,
Donato's Pizza,Desserts,3,,,11/4/2016,
Donato's Pizza,BEVERAGES,4,,,2/17/2019,
Donato's Pizza,BEVERAGES** ( without ice),4,,,10/17/2017,
Donato's Pizza,CREATE YOUR OWN PIZZAS,7,Choose Your Crust,,6/18/2018,
Donato's Pizza,CREATE YOUR OWN PIZZAS,7,Choose Your Crust ,,6/17/2017,
Donato's Pizza,CREATE YOUR OWN PIZZAS,7,Choose Your Toppings,,10/17/2017,
Donato's Pizza,Choose Your Crust,7,,,2/17/2019,
Donato's Pizza,Choose Your Toppings,7,,,7/2/2019,
Donato's Pizza,Choose Your Toppings ,7,,,10/26/2018,
Donato's Pizza,Large Hand Tossed Signatures (Does not include dipping cup),7,,,12/8/2016,
Donato's Pizza,Large Thick Signatures,7,,,4/4/2017,
Donato's Pizza,Large Thin Signatures,7,,,12/8/2016,
Doolittles Woodfire Grill,APPETIZERS,1,,,2/17/2019,
Doolittles Woodfire Grill,SALADS,1,,,10/26/2018,
Doolittles Woodfire Grill,SIDES,1,,,5/18/2019,
Doolittles Woodfire Grill,BURGERS,2,,,6/17/2017,
Doolittles Woodfire Grill,FISH & SEAFOOD,2,,,10/26/2018,
Doolittles Woodfire Grill,SANDWICHES & PASTA,2,,,2/17/2019,
Doolittles Woodfire Grill,SAUTE,2,,,6/17/2017,
Doolittles Woodfire Grill,SIGNATURE WOODFIRE,2,,,5/18/2019,
Doolittles Woodfire Grill,Dessert,3,,,2/17/2019,
Doolittles Woodfire Grill,GLUTEN FREE,4,,,6/17/2017,
Doolittles Woodfire Grill,DRESSING,6,,,6/17/2017,
Dunkin Donuts,AM Snacks,1,,,7/4/2016,
Dunkin Donuts,Hash Browns,1,,,10/17/2017,
Dunkin Donuts,Bakery Sandwiches,2,,,5/18/2017,
Dunkin Donuts,Breakfast Sandwiches,2,,,5/4/2016,
Dunkin Donuts,DD Smart Wake Up Wraps,2,,,2/17/2019,
Dunkin Donuts,Dunkin' Bowls,2,,,7/2/2019,
Dunkin Donuts,GranDDe Burrito,2,,,4/4/2017,
Dunkin Donuts,Kosher Sandwiches and Wraps,2,,,4/17/2019,
Dunkin Donuts,Kosher Sandwiches and Wraps -Regional,2,,,2/17/2019,
Dunkin Donuts,Oatmeal,2,,,3/3/2017,
Dunkin Donuts,Sandwiches,2,,,10/26/2018,
Dunkin Donuts,Sandwiches - Regional,2,,,4/17/2019,
Dunkin Donuts,Wake-Up Wraps,2,,,5/4/2016,
Dunkin Donuts,Wrap,2,,,1/4/2017,
Dunkin Donuts,Bagels,3,,,5/17/2018,
Dunkin Donuts,Cookies,3,,,6/17/2017,
Dunkin Donuts,Danish,3,,,5/4/2016,
Dunkin Donuts,Donuts,3,,,1/4/2017,
Dunkin Donuts,Donuts - Regional,3,,,2/17/2019,
Dunkin Donuts,Muffins,3,,,6/18/2018,
Dunkin Donuts,Munchkin,3,,,10/17/2017,
Dunkin Donuts,Munchkins,3,,,12/8/2016,
Dunkin Donuts,Other Bakery,3,,,5/18/2017,
Dunkin Donuts,Other Bakery - Regional,3,,,7/2/2019,
Dunkin Donuts,Other Bakery- Regional,3,,,4/17/2019,
Dunkin Donuts,Soft Serve,3,,,4/4/2017,
Dunkin Donuts,Apple Cider,4,,,2/17/2018,
Dunkin Donuts,Coffee,4,,,1/4/2017,
Dunkin Donuts,Cold Brew Coffee,4,,,5/18/2017,
Dunkin Donuts,Coolatta,4,,,2/17/2019,
Dunkin Donuts,Coolatta®,4,,,7/2/2019,
Dunkin Donuts,Dunkin' Energy Punch,4,,,2/17/2018,
Dunkin Donuts,Dunkin' Energy Punch - Regional,4,,,2/17/2019,
Dunkin Donuts,Dunkin’ Energy Punch,4,,,10/17/2017,
Dunkin Donuts,Dunkin’ Energy Punch - Regional,4,,,4/17/2019,
Dunkin Donuts,Espresso Beverages,4,,,5/4/2016,
Dunkin Donuts,Frozen Chocolate,4,,,6/18/2018,
Dunkin Donuts,Frozen Coffee,4,,,6/18/2018,
Dunkin Donuts,Frozen Coffee Coolatta,4,,,1/4/2017,
Dunkin Donuts,Frozen Dunkin' Coffee,4,,,5/18/2017,
Dunkin Donuts,Frozen Hot Chocolate,4,,,3/3/2017,
Dunkin Donuts,Frozen Original Lemonade,4,,,7/2/2019,
Dunkin Donuts,Frozen Specialty,4,,,7/2/2019,
Dunkin Donuts,Fruit Coolatta,4,,,3/3/2017,
Dunkin Donuts,Fruited Iced Tea,4,,,5/17/2018,
Dunkin Donuts,Hot Americano,4,,,10/26/2018,
Dunkin Donuts,Hot Cappuccino,4,,,4/17/2019,
Dunkin Donuts,Hot Chocolate,4,,,2/17/2018,
Dunkin Donuts,Hot Chocolate - Frozen,4,,,2/17/2018,
Dunkin Donuts,Hot Coffee,4,,,2/17/2018,
Dunkin Donuts,Hot Espresso,4,,,2/17/2019,
Dunkin Donuts,Hot Latte,4,,,10/17/2017,
Dunkin Donuts,Hot Macchiato,4,,,10/26/2018,
Dunkin Donuts,Hot Specialty,4,,,10/26/2018,
Dunkin Donuts,Hot Specialty - Regional,4,,,10/26/2018,
Dunkin Donuts,Hot Tea,4,,,7/4/2016,
Dunkin Donuts,Iced Americano,4,,,10/26/2018,
Dunkin Donuts,Iced Apple Cider,4,,,10/17/2017,
Dunkin Donuts,Iced Cappuccino,4,,,2/17/2019,
Dunkin Donuts,Iced Coffee,4,,,2/17/2019,
Dunkin Donuts,Iced Latte,4,,,3/3/2017,
Dunkin Donuts,Iced Macchiato,4,,,4/18/2018,
Dunkin Donuts,Iced Specialty - Regional,4,,,10/26/2018,
Dunkin Donuts,Iced Tea,4,,,2/17/2018,
Dunkin Donuts,Iced Tea and Lemonade,4,,,12/8/2016,
Dunkin Donuts,K-Cup Pods®,4,,,6/18/2018,
Dunkin Donuts,Kolache,4,,,4/4/2017,
Dunkin Donuts,Kolache - Regional,4,,,7/2/2019,
Dunkin Donuts,Lemonade,4,,,6/18/2018,
Dunkin Donuts,Other Frozen Beverages,4,,,1/4/2017,
Dunkin Donuts,Other Hot Beverages,4,,,1/4/2017,
Dunkin Donuts,Packaged Coffee,4,,,12/8/2016,
Dunkin Donuts,Smoothie,4,,,5/4/2016,
Dunkin Donuts,Smoothies,4,,,10/17/2017,
Dunkin Donuts,Speciality Beverages,4,,,1/4/2017,
Dunkin Donuts,Turbo Shot,4,,,2/17/2018,
Dunkin Donuts,Beverage Flavors,6,,,5/4/2016,
Dunkin Donuts,Condiments,6,,,2/17/2019,
Dunkin Donuts,Cream Cheese,6,,,7/4/2016,
Dunkin Donuts,Cream Cheese Spread,6,,,4/4/2017,
Eat'n Park,APPETIZERS,1,,,6/17/2017,
Eat'n Park,SALADS,1,,,2/17/2018,
Eat'n Park,SIDES,1,,,4/18/2018,
Eat'n Park,SMALLER PORTIONS,1,,,10/26/2018,
Eat'n Park,SOUPS,1,,,10/26/2018,
Eat'n Park,BREAKFAST,2,,,9/12/2016,
Eat'n Park,BURGERS,2,,,2/17/2019,
Eat'n Park,SANDWICHES,2,,,10/17/2017,
Eat'n Park,SANDWIcHES,2,,,2/17/2019,
Eat'n Park,BAKERY,3,,,4/21/2016,
Eat'n Park,BREAD,3,,,7/4/2016,
Eat'n Park,DESSERTS,3,,,2/17/2019,
Eat'n Park,DESSERTS,3,ICE CREAM,,10/17/2017,
Eat'n Park,DESSERTS,3,OTHER BAKED DESSERTS,,5/4/2016,
Eat'n Park,DESSERTS,3,SMILEY COOKIES,,11/4/2016,
Eat'n Park,DESSERTS,3,SUNDAES,,3/3/2017,
Eat'n Park,,4,,,2/17/2018,
Eat'n Park,KIDS' MENU,5,,,12/8/2016,
Eat'n Park,CONDIMENTS,6,,,6/18/2018,
Eat'n Park,SALADS,6,DRESSINGS,,6/18/2018,
Eat'n Park,coNDIMENTS,6,,,4/18/2018,
Egg Harbor Cafe,Egg-Cetera Sides,1,,,4/17/2019,
Egg Harbor Cafe,Garden Salads,1,,,7/2/2019,
Egg Harbor Cafe,SALADS,1,,,6/17/2017,
Egg Harbor Cafe,SIDES,1,,,5/18/2017,
Egg Harbor Cafe,SOUPS,1,,,6/17/2017,
Egg Harbor Cafe,Sides,1,,,4/17/2019,
Egg Harbor Cafe,Soups & Chili,1,,,4/17/2019,
Egg Harbor Cafe,1 Free Range Egg Choice - Any Style,2,,,4/17/2019,
Egg Harbor Cafe,2 Free Range Eggs Choice - Any Style,2,,,4/17/2019,
Egg Harbor Cafe,Aimee's Gourmet Griddle,2,,,4/17/2019,
Egg Harbor Cafe,Aimee's Gourmet Griddle - Combo Portions,2,,,4/17/2019,
Egg Harbor Cafe,Aimee's Gourmet Griddle - Single Portions,2,,,7/2/2019,
Egg Harbor Cafe,Breakfast Bowls,2,,,4/17/2019,
Egg Harbor Cafe,EGGS,2,,,6/17/2017,
Egg Harbor Cafe,ENTREES ONLY,2,,,5/18/2017,
Egg Harbor Cafe,Egg-Cetera,2,,,7/2/2019,
Egg Harbor Cafe,Eggceptional Skillets,2,,,4/17/2019,
Egg Harbor Cafe,Harbor Benedicts,2,,,7/2/2019,
Egg Harbor Cafe,Lunch Combos,2,,,4/17/2019,
Egg Harbor Cafe,Meat Choices,2,,,7/2/2019,
